epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
23,0.9955273270606995,0.9892444610595703,0.9962000250816345,0.012134835124015808,0.996303915977478,0.9902040958404541,0.9966326355934143,0.012405501678586006
24,0.9961997866630554,0.9903110861778259,0.9966333508491516,0.01148704718798399,0.9954807162284851,0.9889795780181885,0.996122419834137,0.012958434410393238
25,0.9966475963592529,0.9909777641296387,0.9969111084938049,0.010881046764552593,0.9954991936683655,0.9930612444877625,0.9971428513526917,0.011431706137955189
26,0.9970473647117615,0.9905333518981934,0.9969000220298767,0.011304628103971481,0.996285617351532,0.9853061437606812,0.9954081773757935,0.013354239985346794
27,0.9970940351486206,0.9912444353103638,0.9970889091491699,0.010512696579098701,0.9975196123123169,0.9848979711532593,0.9956122636795044,0.013867494650185108
28,0.9970965385437012,0.9920889139175415,0.9973000288009644,0.009696133434772491,0.9967266917228699,0.9942857027053833,0.9977551102638245,0.00883389636874199
29,0.9972305297851562,0.992222249507904,0.9973666667938232,0.009483186528086662,0.9975410103797913,0.9934694170951843,0.9977551102638245,0.010168012231588364
30,0.9965159893035889,0.9915555715560913,0.9970222115516663,0.010305936448276043,0.9971334934234619,0.9938775300979614,0.9977551102638245,0.011370145715773106
31,0.997229278087616,0.991777777671814,0.9972555637359619,0.00978345237672329,0.9905892014503479,0.9881632924079895,0.9946938753128052,0.017664218321442604
32,0.9969181418418884,0.9919999837875366,0.9972333312034607,0.009352510794997215,0.9971062541007996,0.9844897985458374,0.9954081773757935,0.01618904061615467
33,0.9975889921188354,0.9930222034454346,0.9976555705070496,0.008569946512579918,0.9967159032821655,0.9910203814506531,0.9969387650489807,0.01246466301381588
34,0.9977236390113831,0.9934666752815247,0.9977999925613403,0.007462617475539446,0.9954973459243774,0.9926530718803406,0.9970408082008362,0.011289157904684544
35,0.997768759727478,0.9937333464622498,0.9978777766227722,0.007209261879324913,0.9963129758834839,0.9926530718803406,0.9972448945045471,0.011253795586526394
36,0.9978576898574829,0.9936888813972473,0.9978888630867004,0.0069352309219539165,0.9971311688423157,0.9930612444877625,0.9975510239601135,0.010431038215756416
37,0.9983033537864685,0.9937333464622498,0.9980111122131348,0.006653293035924435,0.9959100484848022,0.9938775300979614,0.9974489808082581,0.010722437873482704
38,0.997814953327179,0.9944888949394226,0.9980777502059937,0.006587399635463953,0.9967280030250549,0.9946938753128052,0.9978571534156799,0.01010323129594326
