epoch,Precision,Recall,accuracy,loss,val_Precision,val_Recall,val_accuracy,val_loss
20,0.9973304867744446,0.9962666630744934,0.9983999729156494,0.005146085750311613,0.99790358543396,0.9714285731315613,0.9923469424247742,0.06691847741603851
21,0.9967092275619507,0.9961333274841309,0.9982110857963562,0.006073261145502329,0.9975308775901794,0.9893877506256104,0.9967346787452698,0.015319923870265484
22,0.9975072145462036,0.9959555268287659,0.99836665391922,0.0053120749071240425,0.9967226386070251,0.9930612444877625,0.9974489808082581,0.0121324947103858
23,0.9976864457130432,0.9966222047805786,0.9985777735710144,0.004866511560976505,0.9954807162284851,0.9889795780181885,0.996122419834137,0.014228638261556625
24,0.9978649616241455,0.9970666766166687,0.9987333416938782,0.004171974491328001,0.9971252679824829,0.9910203814506531,0.9970408082008362,0.01356880646198988
25,0.9982659816741943,0.997866690158844,0.9990333318710327,0.0030059204436838627,0.9971346855163574,0.9942857027053833,0.9978571534156799,0.01376622449606657
26,0.9982662796974182,0.9980444312095642,0.9990777969360352,0.0028947442770004272,0.9975419640541077,0.9938775300979614,0.9978571534156799,0.006889655254781246
27,0.9984881281852722,0.9980000257492065,0.9991222023963928,0.002811623737215996,0.9991762638092041,0.9902040958404541,0.9973469376564026,0.013590834103524685
28,0.9987545609474182,0.9979555606842041,0.9991777539253235,0.002412742003798485,0.9971370100975037,0.995102047920227,0.9980612397193909,0.008224367164075375
29,0.9985329508781433,0.9982666373252869,0.9991999864578247,0.0025241458788514137,0.9983633160591125,0.9959183931350708,0.9985714554786682,0.006176766008138657
30,0.9985774755477905,0.9983555674552917,0.9992333054542542,0.0023807755205780268,0.9987659454345703,0.9910203814506531,0.9974489808082581,0.00855045672506094
31,0.9986666440963745,0.9986666440963745,0.9993333220481873,0.0020476747304201126,1.0,0.9930612444877625,0.9982653260231018,0.00936584360897541
32,0.9986664652824402,0.998533308506012,0.9993000030517578,0.0022853370755910873,0.9979525208473206,0.9946938753128052,0.9981632828712463,0.007157647050917149
33,0.9989328384399414,0.9984889030456543,0.9993555545806885,0.0019073497969657183,0.9991793036460876,0.9938775300979614,0.9982653260231018,0.007423548027873039
34,0.9989774823188782,0.998711109161377,0.9994221925735474,0.0021715613547712564,0.9983633160591125,0.9959183931350708,0.9985714554786682,0.005399382673203945
35,0.9991554617881775,0.9990222454071045,0.9995444416999817,0.0013002653140574694,0.9991790056228638,0.9934694170951843,0.9981632828712463,0.007272714748978615
36,0.9991108179092407,0.9987555742263794,0.9994666576385498,0.0016318859998136759,0.9995891451835632,0.9930612444877625,0.9981632828712463,0.009044515900313854
37,0.9989335536956787,0.999155580997467,0.9995222091674805,0.0012173530412837863,0.9991786479949951,0.9930612444877625,0.9980612397193909,0.008906434290111065
38,0.9990220665931702,0.9988444447517395,0.9994666576385498,0.0015517986612394452,0.9987694621086121,0.9938775300979614,0.9981632828712463,0.008163019083440304
39,0.999466598033905,0.9993777871131897,0.9997110962867737,0.00092426867922768,0.9987684488296509,0.9930612444877625,0.9979591965675354,0.009416998364031315
40,0.9994666576385498,0.9994221925735474,0.9997222423553467,0.0008615317638032138,0.9983586668968201,0.9930612444877625,0.9978571534156799,0.00850587710738182
41,0.9994220733642578,0.999155580997467,0.9996444582939148,0.0010105724213644862,0.9987684488296509,0.9930612444877625,0.9979591965675354,0.008858631365001202
42,0.9994221925735474,0.9994221925735474,0.9997110962867737,0.0008115415694192052,0.9987689852714539,0.9934694170951843,0.9980612397193909,0.00874190591275692
